41833745	Genetic susceptibility to schizophrenia and the onset of brain developmental change in adolescence.	Biol Psychiatry	2026 Mar 13	Early neurodevelopmental manifestations of genetic vulnerabilities to psychopathology are crucial for understanding disease onset and informing early intervention. However, the timing of when genetic risks begin to manifest in the brain remains unclear.We leveraged two large neurodevelopmental cohorts: the Adolescent Brain Cognitive Development (ABCD) Study in the US and the Generation R (GenR) Study in the Netherlands. Repeated measures brain imaging data were collected from 6,229 individuals of European descent (mean baseline age 10 years), with an average follow-up of 2 (ABCD) to 4 (GenR) years. Using whole-brain vertex-wise linear mixed models, we investigated how polygenic scores (PGS) for four psychiatric disorders (attention-deficit/hyperactivity disorder (ADHD), autism, schizophrenia, major depression) and educational attainment associate with brain morphological trajectories.Children with low genetic susceptibility to schizophrenia presented expected increases in cortical surface area of the caudal middle and superior frontal regions during early adolescence, whereas those with higher genetic susceptibility showed decreases in these regions, suggesting divergent neurodevelopmental trajectories that may begin during this period. No significant associations were found between other psychiatric PGSs and brain structural changes over time. However, higher PGS for educational attainment were associated with persistently larger surface areas, while higher PGS for ADHD were related to persistently smaller surface areas in frontal and temporal lobes across time.We show that the impact of genetic susceptibility to schizophrenia may begin to manifest in the brain in early adolescence, revealing dynamic neurodevelopmental changes that may serve as potential biomarkers for early detection of schizophrenia.Copyright © 2026. Published by Elsevier Inc.
41833699	Dynamic functional connectivity changes in noise-induced hearing loss: a resting-state fMRI study with machine learning-based classification.	Brain Res Bull	2026 Mar 13	Noise-induced hearing loss impacts brain health and cognition, with dynamic functional connectivity analysis offering a promising but underexplored method for studying whole-brain activity. Therefore, this study aimed to utilise dynamic functional connectivity analysis to investigate abnormal temporal variability in whole-brain functional connectivity in patients with noise-induced hearing loss.In this observational study, 58 patients with noise-induced hearing loss and 42 healthy male controls, matched for age and education, underwent resting-state functional magnetic resonance imaging. The sliding window approach was employed to evaluate dynamic functional connectivity between region pairs, and k-means clustering was used to identify dynamic functional connectivity states. A two-sample t-test was used to compare differences in dynamic functional connectivity variability and state metrics between patients with noise-induced hearing loss and healthy male controls (P < 0.05). Abnormal brain dynamic functional connectivity features were identified using false discovery rate correction and least absolute shrinkage and selection operator classiﬁer. These features were used to construct support vector machine classiﬁers.Compared with healthy male controls, patients with noise-induced hearing loss demonstrated decreased dynamic functional connectivity between the right supplementary motor area and bilateral cuneus and increased dynamic functional connectivity between the supplementary motor area and left inferior parietal gyrus. The support vector machine classifier based on abnormal dynamic functional connectivity features selected by false discovery rate correction successfully distinguished between patients with noise-induced hearing loss and healthy male controls with an accuracy of 82.5%. The accuracy of the support vector machine classifier based on least absolute shrinkage and selection operator-selected abnormal dynamic functional connectivity features reached 96.8%.This study revealed abnormal dynamic functional connectivity patterns in patients with noise-induced hearing loss, offering insights into the complex neuropathological mechanisms underlying long-term brain network changes associated with this disease.Copyright © 2026. Published by Elsevier Inc.
41833371	[A case of refractory meningovascular syphilis followed up by vessel wall imaging].	Rinsho Shinkeigaku	2026 Mar 14	Meningovascular syphilis (MVS) is a rare but important cause of stroke. Vessel wall imaging (VWI) has emerged as a useful tool for evaluating cerebral vasculitis, but its correlation with clinical outcomes remains unclear. A 67-year-old man was admitted to our department with acute onset of left hemiparesis following headache and behavioral abnormalities. Brain MRI revealed subarachnoid hemorrhage in the right frontal lobe and acute infarctions in the right basal ganglia and parietal lobe. MRA demonstrated stenosis of the right middle cerebral artery. Serological and cerebrospinal fluid tests for syphilis were positive, and cerebrospinal fluid analysis showed pleocytosis, leading to a diagnosis of MVS. The patient was treated with intravenous penicillin G for 14 days. Although initial improvement was observed, the patient experienced recurrent subarachnoid hemorrhages and multiple cerebral infarctions, with progressive stenosis in multiple cerebral arteries. VWI revealed concentric wall thickening and homogeneous enhancement of both middle cerebral arteries. Treatment was escalated to include antiplatelet agents and immunosuppressive therapy with corticosteroids. While syphilis markers and VWI enhancement findings improved, clinical symptoms and arterial stenosis showed only limited recovery. This case highlights the utility of VWI in evaluating and monitoring cerebral vasculitis associated with MVS. However, VWI improvement did not correlate with clinical recovery, suggesting the need for further investigation into treatment strategies and prognostic indicators.
41833369	[Amyloid β-related angiitis (ABRA) with dural contrast enhancement].	Rinsho Shinkeigaku	2026 Mar 14	An 82-year-old woman presented with a rapidly progressive decline in cognitive function, which had previously been worsening over several months. Brain MRI revealed a lesion predominantly involving the leptomeninges of the right parietal lobe. Based on the presence of leptomeningeal-predominant lesions, cerebral microbleeds, and superficial siderosis, amyloid β-related angiitis (ABRA) was suspected. However, due to atypical findings such as dural enhancement, we performed a brain biopsy, leading to a definitive diagnosis of ABRA. Steroid therapy resulted in improvements in both clinical symptoms and imaging findings. Imaging findings in this case suggest that inflammation originating in the leptomeninges extended bidirectionally into both the brain parenchyma and the dura mater. This progression pattern is of particular interest for understanding the pathophysiology of ABRA and may offer a future possibility of avoiding brain biopsy by identifying characteristic imaging features.
41833257	Localizing the epileptogenic zone using deep learning and neuroimaging: A systematic review.	Seizure	2026 Mar 9	Deep learning (DL) techniques may support localizing the epileptogenic zone (EZ) and improve surgical outcomes in drug-resistant epilepsy. This systematic review synthesizes current evidence on DL-assisted EZ localization from neuroimaging acquisitions, aiming to outline methodological trends, limitations, and future directions that bridge the gap between clinical translation and technological advances.We systematically searched PubMed, Scopus, and Embase (via Ovid) on April 15, 2025, for studies applying DL to localize the EZ using neuroimaging data. The bias and applicability of studies was assessed using the PROBAST+AI tool. We extracted methodological details, as well as key performance metrics.Thirty-six studies met the eligibility criteria, most focusing on segmenting epileptogenic lesions using structural MRI. Focal cortical dysplasia was the most commonly targeted pathology, with fully convolutional networks being the predominant DL architecture. Approximately two-thirds of the studies showed high risk of bias and clinical applicability concerns, limited by non-representative cohorts and suboptimal evaluation methods. Five studies reported promising EZ detection rate in MRI-negative cases using large multi-center cohorts, yet progress in fine-grained localization tasks, such as lesion segmentation, remained moderate.This review highlights methodological limitations hindering the clinical translation of current DL approaches for EZ localization and provides a comprehensive set of recommendations to address them. Future work should prioritize developing standardized, clinically informative evaluation frameworks and explore research avenues aligned with modern DL practices, spanning from uncertainty quantification to large-scale vision foundation models and synthetic data generation.Copyright © 2026 The Authors. Published by Elsevier Ltd.. All rights reserved.
41833203	Exploratory analysis of the associations of the brain age gap with cognitive function and amyloid-β accumulation: participants selection based on metabolic and physiological blood markers.	Neurobiol Aging	2026 Mar 11	The brain age gap (BAG) is defined as the difference between brain age estimated from MRI using artificial intelligence and chronological age, and has been proposed as a biomarker reflecting aging and neurodegeneration. However, the association between BAG and dementia-related biomarkers has yielded inconsistent findings in previous studies. Conventional training datasets have primarily been defined based on medical history and MRI findings, which may have included participants with underlying metabolic and physiological abnormalities, potentially contributing to these inconsistent results. In this exploratory study, we examined whether incorporating metabolic and physiological blood test parameters into participant selection would influence the association between BAG and dementia-related biomarkers. Using MRI and blood test data from 680 participants, we developed two machine learning-based brain age models. Model 1 was based on conventional selection criteria, whereas Model 2 additionally incorporated blood test parameters. BAG was estimated in 38 participants who underwent MRI and amyloid PET imaging. Differences between amyloid-positive and amyloid-negative groups were assessed using the Wilcoxon rank-sum test, and associations with standardized uptake value ratio, Centiloid scale, and Mini-Mental State Examination were evaluated using Spearman's rank correlation analysis. Model 2 showed higher BAG in the amyloid positive group and exhibited stronger associations with amyloid-β accumulation and cognitive function. These findings suggest that incorporating metabolic and physiological blood test parameters into participant selection may have emphasized the association between BAG and dementia-related biomarkers. However, because the independent test dataset was small, these results should be interpreted as exploratory, and validation in datasets is required.Copyright © 2026 Elsevier Inc. All rights reserved.
41833171	Memory like the human brain: A framework for decoding multimodal learning of brain-visual-linguistic features.	Med Image Anal	2026 Mar 10	Decoding human visual neural representations is scientifically important for advancing research on brain-like intelligence. Existing research typically aligns neural signals captured by fMRI or EEG with visual and linguistic features, thereby enabling models to decode brain activity into unseen visual categories. However, current methods still suffer from two fundamental challenges: (1) Representation drift. The alignment between learned features and new patterns degrades during continuous training, unlike the stable retention of knowledge in the human brain. (2) The incomplete modeling of common and individual representations. The model frequently fails to effectively disentangle common semantics from modality-specific information within image and text pairs. To address these issues, we propose a novel framework named MLHuB that mimics the human brain's learning mechanism. Firstly, we propose a memory unit responsible for reading and updating the learned text-image features as a way to consolidate acquired knowledge. Secondly, we compute common and individual features between text and images via orthogonal projection and utilize intra-modality mutual information maximization to regularize the learning of text-image pairs, encouraging the model to explore unseen knowledge. Finally, we integrate both intra- and inter-modality mutual information maximization to learn a more consistent joint representation between modalities. Extensive experiments on three datasets demonstrate that our proposed MLHuB achieves state-of-the-art performance.Copyright © 2026 Elsevier B.V. All rights reserved.
41833130	Evidence for compromised function of the glymphatic system in pediatric acquired demyelinating disorders.	J Neurol Sci	2026 Mar 11	Impairments in the glymphatic system (GS) have been found in adults with acquired demyelinating syndromes (ADS), suggesting disruptions to the brain's waste clearance system may contribute to disease symptoms. However, this system has not been well characterized in pediatric ADS (PADS) populations. In the present study, we assessed the GS function in 15 children with PADS using the recently developed diffusion tensor along the perivascular space (DTI-ALPS) method. DTI-ALPS was also assessed in a group of healthy comparison (HC) subjects and in a subset of patients six months after relapse. Significant reductions in DTI-ALPS index, reflective of disrupted GS function, were found in both left and right in the PADS group relative to HC group (ps < 0.01). ALPS indices were not associated with neurocognitive screening results (ps > 0.12). Additionally, in seven of the eight participants with PADS for whom follow-up data were available, the ALPS index increased at follow-up- though this was not significant at a group level (ps = 0.06-0.13). Lastly, we found no significant relationships between ALPS index and lesion or white matter metrics, suggesting DTI-ALPS may be independent. Our results show pediatric patients with demyelinating disorders have a lower ALPS index, as has been demonstrated in adults. These findings suggest ALPS could be an additional index of disease expression. Larger studies are needed to replicate these findings.Copyright © 2026 The Authors. Published by Elsevier B.V. All rights reserved.
41832913	Diagnosis, treatment, and postoperative follow-up of intracranial Ewing sarcoma (EWS): a case report.	Childs Nerv Syst	2026 Mar 15	This study investigates the diagnostic procedures, therapeutic strategies, and postoperative surveillance of primary intracranial Ewing Sarcoma (EWS), with a focus on a pediatric case in the posterior fossa and a comparative literature review.We present the case of a 6-year-old girl admitted with a 1-month history of worsening headaches and signs of elevated intracranial pressure. Preoperative MRI identified a large, heterogeneously enhancing mass in the left posterior fossa, initially suspected to be a medulloblastoma. The patient underwent maximal safe surgical resection via a posterolateral paramedian approach. Histopathological and molecular analysis confirmed the diagnosis of EWS, revealing the characteristic EWSR1-FLI1 fusion gene.Near-total resection of the tumor was achieved, with no gross residual tumor observed under the operating microscope. The patient subsequently received adjuvant radiotherapy (30 Gy) and multi-agent chemotherapy (VDC/IE regimen). An 8-month follow-up cranial MRI showed no evidence of tumor recurrence, and the patient remained neurologically stable.Intracranial EWS is exceptionally rare and poses a significant diagnostic challenge due to its nonspecific radiological features. Definitive diagnosis relies on integrated pathological and molecular genetic testing. This case underscores that a multimodal treatment strategy centered on maximal safe surgical resection, combined with radiotherapy and chemotherapy, can achieve favorable short-term oncological outcomes. A review of the literature highlights the prognostic importance of tumor location and extent of resection.© 2026. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.
41832768	Regulation of Choroid Plexus Bicarbonate Transporters Following Intraventricular Hemorrhage in Mice.	Cell Biochem Funct	2026 Mar	Posthemorrhagic hydrocephalus is a severe complication to intraventricular hemorrhage. The condition results in enlarged brain ventricles and increased intracranial pressure due to accumulation of cerebrospinal fluid (CSF). In this study, two mouse models of intraventricular hemorrhage were investigated: injection of lysed red blood cells (LRBC) and injection of autologous full blood. CSF secretion and ventricular volume were assessed using ventriculo-cisternal perfusion and magnetic resonance imaging (MRI), while molecular and biochemical responses were analyzed by immunoblotting, RT-qPCR, flame photometry, and blood-gas measurements. LRBC injection induced a transient change in choroid plexus bicarbonate transporter expression, as the protein-abundance of Ncbe, a basolateral sodium-bicarbonate transporter, was reduced by 23% after 24 h but increased by 17% after 48 h. Injection with full blood transiently increased mRNA levels of the basolateral sodium-bicarbonate transporter NBCn1 and Ncbe without altering protein expression. The luminal electrogenic sodium: bicarbonate transporter, NBCe2, was unaffected both at the RNA and protein level. Both models were validated using ventriculo-cisternal perfusion demonstrating an increase in CSF volume by 70% in the IVH model after 24 h and 73% in the LRBC model after 3 days. No effect on secretion rate of CSF was detected. Additionally, in the LRBC model MRI was used to assess the time-course of brain ventricle size following hemorrhage. Here, an overall volume increase of 30% was found in the hemorrhage-induced mice compared to the control. These results demonstrate that both LRBC and full-blood injections can induce ventricular enlargement in mice, but through different molecular responses. Neither model reproduced sustained CSF hypersecretion, underscoring that murine models of intraventricular hemorrhage display a milder form of pathophysiology compared to e.g. rats.© 2026 The Author(s). Cell Biochemistry and Function published by John Wiley & Sons Ltd.
41832739	Enlarged perivascular spaces in patients with lacunar infarctions.	Curr Neurovasc Res	2026 Mar 13	Lacunar infarction (LI) and enlarged perivascular spaces (EPVSs) are key MRI findings in cerebral small vessel disease. The underlying causes of LI and EPVS share similarities. To explore their relationship, we examined the association between lacunar infarction (LI) and enlarged perivascular spaces (EPVS).We examined subjects with no history of brain disease (control) and patients with LIs requiring acute hospitalization. EPVS severity (graded 0-4) in the centrum semiovale (CSO) and basal ganglia (BG), along with other radiological findings such as white matter lesions (WML) and cerebral microbleeds (CMBs), and risk factors, were investigated using multivariate analyses.A total of 210 control subjects and 67 LI patients were included in this study. LI was significantly and independently associated with age >73 years, diabetes mellitus (DM), strictly deep CMBs or mixed CMBs, and BG-EPVS ≥ grade 2. Another multivariate analysis revealed that BG-EPVS ≥ grade 2 was significantly and independently associated with age ≥73 years, hypertension, DM, symptomatic LIs, and CSO-EPVS ≥ grade 3. WML was not related to LI, BG-EPVS ≥ grade 2, or CSO-EPVS ≥ grade 3.Although the risk factors may overlap, it was found that each of the four typical MRI findings of cerebral small vessel disease was not necessarily associated with the others.This study suggests a strong association between LI and BG-EPVS, but not CSOEPVS. However, BG-EPVS was linked to CSO-EPVS. WML showed no association with LIs, BG-EPVS, or CSO-EPVS. While radiological markers of cerebral small vessel disease are interrelated, their relationships vary.Copyright© Bentham Science Publishers; For any queries, please email at epub@benthamscience.net.
41832609	Reducing Inhomogeneous MT (ihMT) Acquisition Time Using Frequency Alternation at Low Duty Cycle for Single Offset (FALSO) MT Preparations.	Magn Reson Med	2026 Mar 14	To evaluate Frequency Alternation at Low duty cycle for Single Offset (FALSO) as a novel Magnetization Transfer (MT) preparation scheme to increase speed and/or spatial resolution of inhomogeneous MT (ihMT) MRI by reducing the number of volumes required.We compared FALSO MT to standard single frequency MT preparations using signal simulations and ihMT data acquired in a rat brain at 9.4 T and human brains at 3 T. Using FALSO MT preparations, combined with optimized Variable Flip Angle (VFA) MPRAGE readouts, we also acquired ihMT data at high resolution (down to 1.4 mm isotropic) to demonstrate the reduction in acquisitions required for ihMT images of sufficient SNR.We found no statistically significant difference between ihMT ratios from data acquired using FALSO MT preparations versus averaging data following separate positive and negative frequency offset MT acquisitions (as in regular ihMT to account for MT asymmetry). Use of VFA (relative to constant flip angle) readouts allowed high-resolution ihMT images with a minimal number of volumes to be acquired and reduced variance in ihMT ratios within ROIs.FALSO MT preparations allow for a reduction in the number of acquisitions required for ihMT while still controlling for MT asymmetry. IhMT data acquired with VFA readouts allow for higher resolution acquisitions in the same scan time. The combination of FALSO MT and VFA readouts can be used to increase the spatial and/or temporal resolution of ihMT experiments, allowing for easier clinical translation and improving the utility of ihMT in neurological studies of myelin.© 2026 The Author(s). Magnetic Resonance in Medicine published by Wiley Periodicals LLC on behalf of International Society for Magnetic Resonance in Medicine.
41832447	Functional connectome gradient alterations in herpes zoster and postherpetic neuralgia: associations with gene expression profiles.	J Headache Pain	2026 Mar 14	
41832365	Primary diffuse large B-cell lymphoma of cauda equina: a rare and challenging diagnosis.	J Hematop	2026 Mar 14	Primary diffuse large B-cell lymphoma (DLBCL) of cauda equina is a very rare manifestation of neurolymphomatosis. A 52-year-old female presented with progressive symptoms of left lower extremity burning sensation. After initial conservative management with no improvement, MRI of the lumbosacral spine showed pathologic enhancement and thickening of cauda equina nerve roots. Examination of cerebrospinal fluid, coupled with flow cytometry, was diagnostic of DLBCL. Clinicians and pathologists should be aware of this unusual and challenging clinical presentation of DLBCL.© 2026. The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.
41832350	Thalamic dynamics orchestrate the recovery of tonic alertness during nocturnal sleep inertia.	Commun Biol	2026 Mar 14	At dawn, we experience a shift from slumber to sentience following neurophysiological transitions, termed as sleep inertia (SI). Although resting-state fMRI studies have discovered brain reorganizations during SI, the neural basis underlying impaired alertness in SI remains unclear. We conduct simultaneous EEG-fMRI recordings on 26 adults with repeated measures of pre-sleep, nocturnal sleep and consecutive post-sleep awakenings. Using the psychomotor vigilance task (PVT) to probe tonic alertness, we discover that cingulo-opercular network (CON) activation, inclusive of thalamus, troughs upon awakening, and increments along with the post-sleep awake duration. The dynamic recovery of thalamus activity during SI depends on prior sleep architecture and the awake duration, mediating the PVT performances on awakening. Although CON connectivity remains stable, the connectivity changes between thalamus and frontoparietal network (FPN) are associated with changes of thalamic activation and PVT performances during SI. Collectively, thalamic activity and its coupling with the FPN support the restoration of tonic alertness during SI, providing a concise framework for the neural mechanisms underlying cognitive recovery upon awakening.© 2026. The Author(s).
41832083	A Multicenter Study on Deep Learning Model-Assisted Detection of Brain Metastases in MR Images.	Acad Radiol	2026 Mar 13	This study aimed to develop and validate a deep learning-based brain metastasis detection model (BMDM) in magnetic resonance images for diagnosing brain metastases (BMs).We retrospectively collected data from 950 patients serving as the training and test sets for developing BMDM and from an additional 423 patients as the validation set. Three reading modes were compared: radiologists only (10 total, four with ≤3 years of experience and six with >3 years of experience), BMDM only, and radiologists assisted by the BMDM. The alternative free-response receiver operating characteristic (AFROC) method was used for evaluation.The reading time was reduced by 30.87%, AFROC-area under the curve improved from 0.837 to 0.954, and sensitivity increased from 0.685 to 0.916 with BMDM assistance. The improvement in sensitivity was more pronounced among less experienced radiologists (24.59% vs 22.03%). The detection sensitivity improved by 33.45% for lesions ≤3 mm and by 43.00% for insular lesions.The results demonstrated that BMDM significantly enhanced time efficiency and diagnostic performance for BM detection, providing clinical benefits.Copyright © 2026. Published by Elsevier Inc.
41831926	Tuberculous meningitis presenting as MERS Type II syndrome: A case report.	Indian J Tuberc	2026 Jan	The mild encephalitis/encephalopathy with reversible splenial lesions of the corpus callosum is defined as a clinical-radiological entity that includes the presentation of encephalitis or encephalopathy associated with the presence of lesions visualized on MRI, typically described in the splenium of the corpus callosum. This entity has been associated with multiple etiologies, especially infectious ones; however, little literature discusses its association with tuberculosis. This case report describes a patient who initially presented with symptoms of mild encephalitis/encephalopathy with reversible splenial lesions of the corpus callosum, and was subsequently diagnosed with tuberculous meningitis as the underlying cause. Additionally, pathophysiology and a brief review of the subject are discussed.Copyright © 2025. Published by Elsevier B.V.
41831747	Childhood electroencephalographic signatures predict distinct developmental trajectories to adolescent anxiety and depression.	Biol Psychiatry	2026 Mar 12	Adolescence is a vulnerable period for the onset of anxiety and depression, yet their neurodevelopmental origins remain unclear.In this 7-year prospective longitudinal study, we recorded resting-state electroencephalogram (EEG) data at ages 7, 9, and 11, followed by fMRI scanning and symptom assessments at age 13. Using connectome-based predictive modeling, we examined whether childhood EEG patterns could predict adolescent symptoms, with rigorous control analyses and external validation in the Healthy Brain Network dataset (HBN, n = 384). We further characterized the developmental trajectories of these predictive networks. To mechanistically ground these electrophysiological markers, we conducted mediation analyses to test whether the amygdala-seeded circuits mediate the link between childhood EEG dynamics and adolescent symptom severity.We identified dissociable EEG indicators emerging at age 9 that predicted adolescent anxiety (alpha, 8-12 Hz) and depression (beta1, 12-18 Hz). Importantly, the dynamic maturation of these EEG networks highlighted distinct neurodevelopmental susceptibilities, in which longitudinal EEG shifts between ages 9 and 11 predicted symptom severity in adolescence. The divergent developmental trajectories of EEG-based networks were characterized by opposing hemispheric lateralization: leftward for anxiety and rightward for depression. Mechanistically, these predictive associations were mediated by lateralized amygdala-ventrolateral prefrontal cortex (vlPFC) circuits, with the right and left vlPFC pathways selectively mediating anxiety risk and depression risk, respectively. These models generalized robustly to the independent HBN cohort.Our findings highlight early neurobiological indicators of distinct developmental trajectories and susceptibilities for anxiety and depression, providing a foundation for early risk stratification and targeted precision prevention.Copyright © 2026. Published by Elsevier Inc.
41831719	Influence of Ginger Root Extract Supplementation on the Microbiota-Gut-Brain Axis in Individuals with Sciatica: Study Protocol for a Double-Blind, Placebo-Controlled Randomized Trial.	Clin Nutr ESPEN	2026 Mar 12	Neuropathic pain (NP) is caused by damage to the peripheral or central nervous system and is associated with adverse complex sensory and affective symptoms. There are few current treatment options for NP, and opioid analgesics have severe side effects which can lead to opioid abuse. Therefore, the development of innovative, effective, and safe alternatives is urgently needed. This study will assess the effects of ginger root extract's anti-inflammatory and anti-oxidant properties on individuals with sciatica via the microbiome-gut-brain axis. Eighty participants (18-85 years) with chronic sciatica, classified as lean (n=40, BMI <25 kg/m2) or obese (n=40, BMI ≥30 kg/m2), will be stratified by age, sex, and BMI to receive 2,000 mg/day of ginger extract or placebo for eight weeks. Primary outcomes are pain-associated outcomes and brain neuroplasticity by assessing functional (resting state-fMRI) and structural (Diffusion Tensor Imaging) connectivity. Secondary outcomes include gut function (gut microbiota composition using 16S rRNA sequencing analysis, intestinal permeability assessing concentrations of plasma lipopolysaccharide binding protein and fecal zonulin, and fecal metabolites using LC-MS/MS analysis) and neuroinflammation: nCounter® Neuroinflammation Panel analysis. We will evaluate outcomes at baseline and end of study. We will employ intention-to-treat principle and per-protocol for data analysis. Hierarchical linear modeling is utilized to estimate ginger supplementation's effects while properly accounting for data dependency and identified covariates. This study was approved by the Bioethics Committee of the Texas Tech University Health Sciences Center, Lubbock, TX. Participants will sign an informed consent form before enrolling in the study. Our team will actively disseminate the results from this trial through academic conference presentations and peer-reviewed journals. We are now actively recruiting subjects for this study. TRIAL REGISTRATION: ClinicalTrials.gov identifier: NCT06817018.Copyright © 2026. Published by Elsevier Ltd.
41831540	Social Media Use and Early Adolescent Brain Structure: Findings from the Adolescent Brain Cognitive Development (ABCD) Study.	Neuroimage	2026 Mar 12	Many adolescents initiate social media use during early adolescence, but the associations of early social media use with neurodevelopment have not been extensively studied. We utilized neuroimaging data from the U.S. Adolescent Brain and Cognitive Development (ABCD) Study to investigate the association of social media usage (hours per day) or social media addiction (Social Media Addiction Questionnaire) with brain morphology in early adolescence. We analyzed data from 7,614 participants with high-quality structural MRI and complete covariate data at Year 2 (2018-2020, ages 10-13). In addition to pre-defined cortical regions, we performed vertexwise analysis using Fast and Efficient Mixed Effects Algorithm (FEMA), which is unbiased by arbitrary borders between atlas-based brain regions and provides higher spatial resolution. After adjusting for demographics, socioeconomic factors, genetic ancestry, and scanner features, higher average daily social media use was significantly associated with lower total cortical thickness and volume. Region-of-interest (ROI) and vertexwise analysis identified broad regions with lower cortical thickness across the prefrontal cortices, temporal lobe, occipital lobe, and parietal lobe associated with both social media use and social media addiction, which overlap with key nodes of the default mode network, prefrontal executive control networks, and visual processing and attention networks. Social media addiction was not significantly associated with differences in brain morphology in ROI analysis. Our findings in a large nationwide population demonstrate that higher social media usage is associated with variation in cortical morphology, but future studies are required to establish the directionality of this association.Copyright © 2026. Published by Elsevier Inc.
41831539	Echoes of time: Organization of episodic autobiographical memories in the brain according to their remoteness.	Neuroimage	2026 Mar 12	Autobiographical memories enable us to "navigate" our personal past, although how the brain organizes them over extended time periods remains unclear. Using task-based fMRI and decoding analysis we found that a distributed network of areas in the brain, including medial temporal lobes, posterior parietal cortex, prefrontal regions, and visual association areas, distinguished memory age. Analysis of representational similarity matrices suggested that different regions contributed to the representation of the identity of unique events or their temporal representation. Right hippocampus encoded both fine-grained identity and temporal structure, whereas frontopolar and retrosplenial cortices selectively represented temporal structure. Representational connectivity analysis confirmed the robust inter-correlations within the right medial temporal lobe and prefrontal/retrosplenial cortex. These findings support the existence of a temporally organized mnemonic schema, namely a neural "timeline", that underlies our ability to situate and differentiate personal memories across the lifespan.Copyright © 2026. Published by Elsevier Inc.
41831364	NeuroMix-DL: Improving imaging quality of a fast multiparametric MRI protocol using deep learning.	Eur J Radiol	2026 Mar 11	To improve the quality of a fast multi-contrast MR protocol acquisition using deep learning.350 patients (age: 64 ± 17 yrs; 155 male) underwent both a fast brain MR multi-contrast sequence (NeuroMix), capturing five contrasts in a single 2.5-minute sequence, and conventional high-resolution imaging. This retrospective study was approved by the Stanford IRB (eProtocol 26147, IRB registration 6208). The paired images were used to enhance resolution and image quality using a Swin U-Net Transformer (SwinUNETR) approach, focusing on T1-weighted (T1w), T2-weighted (T2w), and T2 FLAIR images (NeuroMix-DL). Evaluation included standard image quality metrics, such as the root mean squared error (RMSE) and a clinical quality assessment using a five-point image quality scale (1 = poor, 5 = excellent). A pairwise t-test was calculated to evaluate the values of the qualitative and quantitative metrics across the various image processing approaches.We found significant improvement in image quality after applying the trained SwinUNETR, with RMSE reductions of 42 ± 3%, 33 ± 2%, and 33 ± 9% for T1w, T2w, and FLAIR images, respectively (p < 0.001 for all) compared to original NeuroMix images, using conventional sequences as reference. The clinical readers found higher image quality scores for NeuroMix-DL images compared to the original NeuroMix images (12 ± 8%, 17 ± 11%, and 15 ± 6% for T1w, T2w, and FLAIR images, respectively). Visual quality assessment demonstrated improvements in prevalent artifacts, including motion, herringbone artifact, inhomogeneity artifact, and RF overflow.The SwinUNETR model offers a viable approach for improving the quality of fast multi-contrast MR images while effectively mitigating artifacts, improving the cost-benefit ratio of MRI.Copyright © 2026 The Author(s). Published by Elsevier B.V. All rights reserved.
41831268	HOI-brain: A novel multi-channel transformers framework for brain disorder diagnosis by accurately extracting signed higher-order interactions from fMRI data.	Med Image Anal	2026 Mar 10	Accurately characterizing the higher-order interactions of brain regions and effectively extracting the interpretable higher-order organizational patterns from functional Magnetic Resonance Imaging (fMRI) data are crucial for the diagnosis of brain diseases. However, current graph models mainly focus on pairwise patterns, as well as triadic patterns within the brain while overlooking more higher-order patterns with signs, limiting an integrated understanding of brain-wide communication. To address these challenges, we propose HOI-Brain (Higher-Order Interaction in Brain Network), a novel computational framework that enables the utilization of signed higher-order interactions and signed organizational patterns in fMRI data for the diagnosis of brain diseases. Specifically, we present a new calculation of co-fluctuations based on Multiplication of Temporal Derivatives to detect higher-order interactions with adequate temporal resolution. Next, we further distinguish positively and negatively synergistic higher-order interactions and encode them in the monotonic weighted simplicial complexes, which can offer detailed insights into the communication within the brain. Moreover, we employ Persistent Homology in the monotonic weighted simplicial complexes of the brain to extract signed higher-dimensional neural organizations from a spatiotemporal perspective. Finally, a multi-channel transformers architecture is proposed to holistically integrate information from heterogeneous topological features. Comprehensive experiments across Alzheimer's disease (AD), Parkinson's disease (PD), and Autism Spectrum Disorder (ASD) datasets demonstrate the superiority, effectiveness, and interpretability of our framework. These key regions and higher-order patterns align with existing evidence: concordant HOIs decrease in AD but increase in PD and ASD, providing mechanistic clues to disorder-specific network changes.Copyright © 2026 Elsevier B.V. All rights reserved.
41831107	Brain microstructural alterations in COVID-19: a systematic review of diffusion weighted imaging studies.	Brain Imaging Behav	2026 Mar 14	
41831007	Super-resolution deep learning reconstruction enhances visualization of cerebral aneurysms on magnetic resonance angiography.	Neuroradiology	2026 Mar 14	
